CASEID,AGE,SEX,GENHEALTH,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_HHACT,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_VOL,ACT_WORK,ACT_SLEEPING
20100000000000,76,2,5,0,0,0,180,315,0,0,585,0,0,0,330
20100000000000,52,1,3,0,0,0,0,318,0,0,645,0,0,0,465
20100000000000,64,1,3,0,0,0,110,195,0,0,705,0,0,10,340
20100000000000,47,1,1,135,0,0,120,110,130,0,240,0,0,0,615
20100000000000,51,2,2,0,0,0,66,80,15,0,185,0,0,559,350
20100000000000,45,2,2,0,0,0,295,0,15,0,10,0,0,570,325
20100000000000,53,2,4,0,3,0,36,189,0,0,476,0,0,0,660
20100000000000,26,1,2,0,0,0,70,35,20,0,145,0,0,545,465
20100000000000,48,1,2,0,0,0,10,60,0,0,65,68,0,625,477
20100000000000,42,2,2,255,0,0,150,120,0,0,215,0,30,0,570
20100000000000,53,2,5,0,0,0,37,0,0,0,5,0,0,0,1220
20100000000000,60,1,3,0,0,0,15,0,50,0,980,0,0,0,325
20100000000000,76,1,3,0,0,0,5,362,0,0,330,0,0,0,558
20100000000000,18,1,2,0,15,0,55,0,0,415,165,0,0,0,630
20100000000000,41,2,4,0,0,0,35,1,97,60,445,0,0,0,600
20100000000000,47,2,2,0,0,0,210,90,105,50,225,0,0,0,645
20100000000000,53,1,3,5,0,0,20,10,25,0,0,0,0,835,480
20100000000000,46,1,3,0,0,0,50,55,90,0,495,10,0,0,555
20100000000000,85,1,2,0,0,0,15,0,2,0,728,0,0,0,600
20100000000000,52,1,2,0,2,0,125,0,35,0,438,120,0,0,510
20100000000000,44,2,3,10,0,0,30,550,0,0,180,0,0,0,510
20100000000000,22,1,3,0,0,0,15,0,0,0,315,0,0,489,589
20100000000000,23,2,2,0,0,419,20,101,0,0,145,90,0,30,540
20100000000000,42,1,3,45,0,0,55,20,5,0,160,50,0,430,600
20100000000000,46,2,1,0,0,0,40,212,92,0,497,0,0,0,570
20100000000000,56,2,3,30,0,0,35,135,0,0,270,0,0,390,510
20100000000000,43,2,1,42,0,0,18,55,10,0,35,0,0,833,247
20100000000000,67,1,3,0,0,0,90,680,0,0,150,0,0,0,375
20100000000000,67,1,3,0,0,0,50,0,0,60,568,0,312,0,350
20100000000000,49,1,2,0,0,0,103,0,0,30,120,0,0,690,460
20100000000000,75,1,1,0,0,0,45,60,0,0,150,90,0,300,720
20100000000000,68,2,3,0,0,0,15,20,0,0,645,0,0,0,760
20100000000000,85,2,3,0,0,0,50,270,0,90,356,0,0,0,570
20100000000000,52,1,2,0,0,0,10,123,5,0,259,0,0,491,360
20100000000000,69,2,3,0,0,0,95,105,0,0,255,0,325,0,465
20100000000000,40,1,1,10,0,0,60,5,0,0,80,0,115,590,480
20100000000000,43,1,3,0,275,0,70,25,60,0,365,0,0,0,435
20100000000000,29,2,3,50,0,0,30,30,0,0,540,0,0,0,790
20100000000000,52,1,3,0,0,0,60,280,30,0,240,0,0,60,585
20100000000000,67,1,3,20,0,0,70,60,5,0,280,0,0,409,555
20100000000000,59,1,2,0,0,0,60,0,0,0,0,0,870,60,330
20100000000000,29,2,3,90,0,0,60,55,0,5,170,0,0,545,430
20100000000000,26,2,1,0,0,0,165,40,0,0,75,195,0,0,445
20100000000000,45,1,3,60,0,0,60,0,0,0,30,0,0,450,670
20100000000000,62,1,3,0,0,0,45,0,5,0,171,0,0,816,330
20100000000000,34,1,3,360,0,0,60,70,35,0,90,105,0,0,540
20100000000000,61,2,5,0,473,0,20,100,0,0,161,60,0,0,581
20100000000000,63,1,2,0,0,0,0,100,40,0,500,0,0,270,380
20100000000000,64,2,3,0,0,0,30,60,30,4,460,0,0,0,630
20100000000000,80,2,4,0,0,0,50,68,0,14,470,20,0,0,693
20100000000000,33,1,2,0,0,0,30,60,30,0,0,0,0,0,590
20100000000000,65,2,1,0,125,0,90,111,0,0,164,0,0,427,420
20100000000000,62,2,2,0,305,0,20,180,0,0,240,0,0,0,555
20100000000000,76,1,3,0,0,0,120,165,0,0,622,0,0,0,525
20100000000000,30,2,2,91,0,0,0,200,5,0,340,0,0,0,540
20100000000000,18,2,2,0,0,235,30,20,5,0,305,55,0,150,450
20100000000000,32,2,1,589,0,0,50,111,70,0,205,0,0,0,350
20100000000000,54,1,3,1,0,0,50,25,0,0,215,0,0,492,555
20100000000000,85,2,4,0,0,0,45,5,30,0,815,0,0,0,480
20100000000000,39,2,2,85,0,0,35,140,0,0,560,0,0,0,480
20100000000000,64,1,2,0,0,0,60,123,0,0,90,0,0,672,405
20100000000000,53,2,5,0,0,0,30,350,60,0,486,0,0,0,480
20100000000000,29,2,2,60,0,0,5,0,0,60,729,0,0,0,485
20100000000000,47,2,1,0,0,0,60,375,15,75,185,0,90,0,540
20100000000000,53,1,2,135,0,0,90,270,70,0,210,0,0,0,540
20100000000000,74,2,3,0,0,0,45,0,0,0,675,0,0,0,720
20100000000000,23,1,1,0,0,210,236,280,10,0,290,0,0,0,300
20100000000000,76,2,4,0,0,0,90,120,0,0,575,0,0,0,615
20100000000000,28,1,4,0,0,0,0,0,0,0,893,0,0,0,540
20100000000000,25,2,3,288,0,0,90,250,0,0,270,0,0,0,510
20100000000000,57,1,2,0,0,0,230,10,0,0,300,80,0,400,400
20100000000000,15,1,1,0,0,690,60,0,0,0,0,60,0,0,420
20100000000000,34,2,3,35,10,180,65,95,0,0,70,0,0,0,555
20100000000000,47,2,1,0,0,0,90,80,0,0,170,35,0,423,465
20100000000000,64,1,5,0,0,0,60,25,20,0,335,0,0,0,630
20100000000000,37,2,1,40,0,0,30,165,10,0,253,0,0,450,310
20100000000000,27,2,4,0,0,0,60,180,0,0,500,0,0,0,600
20100000000000,15,1,2,0,0,444,85,0,0,0,244,0,0,0,570
20100000000000,69,1,3,0,0,0,75,25,135,230,414,0,0,0,480
20100000000000,80,2,3,0,15,0,80,395,0,0,380,0,0,0,550
20100000000000,49,1,3,0,290,0,119,0,10,0,150,0,0,0,450
20100000000000,18,2,2,135,0,0,11,0,15,0,120,0,0,440,510
20100000000000,40,1,2,30,11,0,60,25,20,0,49,0,0,506,500
20100000000000,22,2,3,0,0,0,55,85,0,0,0,0,0,560,600
20100000000000,31,1,3,22,0,0,22,15,0,0,433,0,0,356,540
20100000000000,47,1,3,0,0,0,90,0,120,0,710,0,0,0,480
20100000000000,69,1,2,0,0,0,100,160,0,0,680,0,0,0,398
20100000000000,20,1,1,0,0,0,60,90,57,0,20,525,0,90,430
20100000000000,27,2,4,140,0,0,30,255,60,0,270,0,0,0,550
20100000000000,47,2,1,115,0,0,30,270,60,0,300,0,0,0,420
20100000000000,15,1,1,0,0,0,150,60,0,0,180,0,0,0,1020
20100000000000,50,1,2,9,0,0,90,346,5,0,165,0,0,0,600
20100000000000,30,2,2,0,0,0,150,0,0,0,410,0,0,415,360
20100000000000,73,2,2,0,0,0,95,255,0,0,375,60,0,0,520
20100000000000,37,2,1,0,0,0,30,330,30,0,170,0,0,0,840
20100000000000,27,2,4,51,0,0,15,127,0,171,140,0,0,20,715
20100000000000,35,2,2,80,0,0,30,135,40,0,50,0,0,535,470
20100000000000,40,1,3,0,5,0,120,210,120,0,330,0,0,15,560
20100000000000,17,1,1,0,0,0,45,15,0,0,815,0,0,0,520
20100000000000,68,2,3,0,0,0,20,0,0,0,730,0,0,0,690
20100000000000,31,2,2,0,0,0,70,30,30,0,80,0,0,540,535
20100000000000,63,2,3,0,0,0,40,85,60,0,345,0,0,485,315
20100000000000,24,1,1,0,0,0,30,88,85,0,514,150,0,0,476
20100000000000,28,2,2,165,0,0,90,245,10,0,270,0,0,0,510
20100000000000,49,1,1,0,0,0,45,465,0,0,330,0,0,0,480
20100000000000,46,2,5,75,0,0,90,268,0,0,15,0,0,530,335
20100000000000,85,2,5,0,0,0,30,0,0,0,630,150,0,0,630
20100000000000,36,1,3,0,0,0,30,270,65,0,440,0,0,25,570
20100000000000,33,1,1,0,0,0,10,55,25,0,100,0,0,510,655
20100000000000,35,2,2,165,0,0,120,285,115,0,220,50,0,0,475
20100000000000,18,2,2,0,0,710,60,0,0,0,120,0,0,0,450
20100000000000,40,2,2,170,0,0,50,320,40,0,305,0,0,0,410
20100000000000,66,2,2,0,0,0,10,250,0,0,270,0,0,0,790
20100000000000,43,1,NA,45,0,0,85,105,10,0,80,0,0,490,555
20100000000000,25,2,4,0,0,120,80,60,0,0,260,0,0,0,750
20100000000000,52,1,5,0,0,0,20,2,90,0,844,0,0,0,480
20100000000000,54,1,3,0,0,0,105,525,0,0,300,0,0,0,450
20100000000000,45,2,2,96,0,0,105,117,85,0,231,0,0,0,668
20100000000000,42,2,4,25,1,0,30,45,0,0,35,0,0,552,600
20100000000000,60,2,5,0,0,0,150,160,50,0,447,0,0,0,540
20100000000000,26,1,2,0,0,0,75,10,0,0,45,0,0,685,525
20100000000000,44,2,4,65,0,0,105,0,0,0,515,0,0,0,630
20100000000000,42,2,2,192,0,0,100,155,202,0,268,0,0,0,410
20100000000000,30,2,3,135,0,0,75,270,75,0,169,0,0,0,585
20100000000000,52,1,1,0,0,0,96,215,0,0,389,0,0,5,645
20100000000000,40,1,3,0,0,0,45,20,0,0,925,0,0,0,450
20100000000000,39,1,2,0,0,0,35,11,5,0,389,0,0,0,630
20100000000000,23,1,1,15,0,0,50,0,40,0,85,285,0,0,640
20100000000000,54,2,1,0,0,0,0,20,0,0,105,0,0,700,495
20100000000000,54,1,1,0,0,0,30,90,105,0,615,0,0,0,540
20100000000000,33,1,3,89,0,0,90,90,0,0,166,0,0,464,390
20100000000000,85,1,3,0,0,0,80,282,5,0,422,0,0,0,550
20100000000000,60,1,1,0,0,0,25,0,0,0,395,0,0,640,360
20100000000000,33,2,3,30,0,0,135,180,0,0,368,30,0,0,660
20100000000000,38,2,3,5,0,0,30,5,0,90,0,0,0,480,640
20100000000000,17,2,3,0,0,0,90,270,0,0,240,0,0,0,640
20100000000000,43,1,3,0,0,0,12,0,10,0,188,0,0,480,660
20100000000000,71,2,3,0,120,0,35,310,0,0,355,0,0,0,600
20100000000000,70,2,1,0,35,0,70,135,20,0,395,0,180,0,473
20100000000000,80,1,2,0,0,0,105,185,15,0,150,0,0,0,540
20100000000000,55,1,1,150,0,0,30,65,21,0,219,0,0,659,261
20100000000000,40,1,2,240,0,0,160,270,0,0,180,0,0,0,570
20100000000000,43,1,3,30,0,0,70,0,0,0,200,0,0,575,510
20100000000000,67,2,1,0,0,0,90,335,0,0,365,0,0,0,560
20100000000000,73,2,4,0,0,0,60,85,15,0,550,0,0,0,630
20100000000000,74,2,3,0,0,0,45,210,0,0,330,0,0,0,570
20100000000000,22,1,3,0,0,0,85,20,75,0,95,60,0,300,630
20100000000000,27,2,2,0,0,0,95,60,70,0,430,30,0,0,510
20100000000000,17,1,2,0,0,365,25,0,0,0,320,0,0,0,555
20100000000000,68,2,4,0,0,0,60,135,200,0,300,0,0,0,640
20100000000000,43,2,2,0,0,0,45,375,230,0,120,0,0,0,450
20100000000000,66,1,2,0,0,0,45,60,0,0,675,0,0,0,600
20100000000000,50,1,3,60,0,0,70,30,0,0,94,15,0,575,390
20100000000000,60,1,3,0,0,0,90,25,60,0,535,0,0,0,660
20100000000000,61,1,1,0,0,0,75,55,0,60,135,0,0,590,440
20100000000000,60,2,3,0,10,0,310,55,5,0,5,0,0,322,465
20100000000000,61,1,1,3,0,0,65,32,18,0,263,0,15,589,337
20100000000000,55,2,4,195,15,0,0,125,0,120,430,0,0,0,480
20100000000000,80,1,2,0,5,0,125,237,45,0,398,0,0,0,530
20100000000000,17,2,2,0,0,0,70,35,60,0,243,0,0,0,570
20100000000000,80,2,1,0,0,0,60,270,90,0,420,0,0,0,540
20100000000000,45,1,1,0,0,0,90,135,0,0,373,0,0,410,345
20100000000000,46,1,2,0,0,0,110,105,0,0,455,0,30,270,450
20100000000000,31,1,3,0,0,0,30,0,0,0,45,0,0,665,575
20100000000000,57,2,1,0,0,0,15,80,5,0,90,0,0,575,505
20100000000000,37,2,2,175,0,0,90,180,75,60,245,60,0,0,480
20100000000000,65,2,4,0,0,0,90,125,45,0,375,0,0,0,725
20100000000000,43,2,2,183,0,0,67,320,110,0,31,0,60,0,509
20100000000000,60,1,4,0,0,0,0,0,0,165,15,0,0,685,435
20100000000000,41,2,2,88,0,0,50,49,15,0,155,0,0,505,510
20100000000000,33,1,2,40,0,0,80,35,30,0,210,0,0,360,360
20100000000000,72,2,3,0,0,0,60,0,0,0,810,0,0,0,540
20100000000000,53,1,1,0,0,0,40,420,0,0,410,0,0,0,540
20100000000000,34,2,2,245,2,0,20,288,15,0,150,0,0,0,480
20100000000000,35,2,4,0,0,0,0,85,2,0,623,0,0,0,720
20100000000000,29,1,1,90,0,0,120,180,0,10,450,0,0,0,590
20100000000000,67,1,3,0,0,0,180,420,0,0,255,0,0,0,510
20100000000000,44,2,4,0,0,0,50,55,20,90,530,0,0,30,540
20100000000000,37,1,3,1143,0,0,10,0,0,0,180,10,0,0,50
20100000000000,52,2,1,0,0,0,110,10,120,0,270,90,0,0,510
20100000000000,65,2,5,52,0,0,25,420,65,0,180,0,140,0,388
20100000000000,43,1,2,35,0,0,196,200,0,0,390,164,0,0,420
20100000000000,43,1,2,85,0,0,95,0,0,0,269,60,0,480,405
20100000000000,21,2,NA,0,17,0,0,0,0,0,40,0,0,1040,211
20100000000000,32,1,1,0,0,0,135,62,5,0,308,0,90,120,525
20100000000000,42,2,3,0,0,0,30,523,60,0,260,0,0,0,387
20100000000000,32,2,3,60,0,0,120,130,210,0,259,0,0,0,489
20100000000000,52,2,4,1,0,0,120,27,0,135,191,0,0,395,440
20100000000000,43,1,3,0,0,0,20,15,60,0,165,0,0,390,705
20100000000000,52,1,2,0,0,0,40,75,0,0,15,0,0,630,450
20100000000000,80,1,1,0,0,0,40,320,0,0,340,0,0,0,540
20100000000000,30,1,2,50,0,0,60,90,0,0,180,0,0,445,420
20100000000000,59,1,2,0,0,0,75,300,0,0,315,0,0,0,660
20100000000000,71,1,3,0,0,0,185,45,90,0,531,0,0,0,480
20100000000000,48,1,3,121,0,0,90,30,45,90,438,0,40,0,480
20100000000000,85,2,3,0,0,0,15,0,0,145,515,0,0,0,660
20100000000000,43,1,2,0,0,0,80,240,20,0,208,75,0,521,200
20100000000000,30,1,2,0,10,0,50,260,0,0,135,450,0,0,485
20100000000000,56,1,3,0,0,0,165,0,234,40,445,0,0,0,360
20100000000000,34,2,3,120,0,0,120,575,60,20,35,0,0,0,210
20100000000000,43,1,2,18,0,0,55,0,0,0,210,0,0,404,450
20100000000000,28,2,5,238,0,0,56,13,0,0,60,0,0,520,420
20100000000000,41,2,3,0,0,0,60,150,90,0,420,0,0,0,615
20100000000000,59,1,2,0,0,0,60,120,20,0,495,60,0,10,600
20100000000000,65,2,2,0,0,0,180,45,140,0,525,0,0,0,420
20100000000000,50,1,3,0,0,0,60,60,0,0,70,0,0,770,450
20100000000000,66,2,3,0,0,0,0,0,0,0,195,0,0,765,360
20100000000000,60,2,1,0,0,0,45,60,0,130,405,0,0,0,615
20100000000000,20,2,4,0,0,0,40,20,40,0,515,0,0,0,645
20100000000000,80,2,3,0,0,0,45,11,0,2,573,0,0,0,638
20100000000000,71,1,5,0,0,0,85,37,0,0,613,0,0,0,642
20100000000000,26,2,1,0,0,0,30,0,0,120,465,120,0,0,659
20100000000000,58,2,2,0,0,0,80,140,10,0,115,0,0,480,450
20100000000000,55,2,3,105,5,0,40,15,40,0,117,0,0,560,375
20100000000000,65,1,4,0,0,0,11,135,0,0,240,0,0,429,510
20100000000000,15,1,1,0,1,370,120,5,0,0,165,140,0,0,454
20100000000000,32,1,2,10,0,0,90,390,0,0,277,0,0,0,650
20100000000000,30,2,2,400,0,0,45,50,0,0,375,60,0,0,510
20100000000000,35,2,1,95,0,0,35,85,35,5,0,0,0,530,497
20100000000000,27,1,NA,0,0,0,105,68,0,0,0,0,0,600,560
20100000000000,29,1,1,526,5,0,10,100,5,5,90,0,0,0,553
20100000000000,69,2,2,0,0,0,65,90,0,0,840,0,0,0,325
20100000000000,73,1,2,0,0,0,100,0,0,0,315,45,0,293,478
20100000000000,49,2,NA,0,0,0,135,60,0,0,195,0,0,505,405
20100000000000,16,2,1,0,0,560,70,0,0,0,105,60,0,0,525
20100000000000,52,2,5,0,0,0,165,60,0,0,450,0,0,0,720
20100000000000,75,2,3,0,0,0,90,110,20,20,309,36,135,0,430
20100000000000,60,1,5,25,0,0,20,100,0,0,720,0,0,0,575
20100000000000,32,2,3,10,0,0,60,215,90,0,385,0,0,0,650
20100000000000,51,1,2,0,0,0,30,300,0,0,300,180,0,60,570
20100000000000,48,2,3,0,0,0,20,11,0,0,548,0,0,0,818
20100000000000,50,1,4,0,0,0,1,0,30,0,729,0,0,0,660
20100000000000,16,2,3,0,0,0,30,60,0,0,350,0,0,0,700
20100000000000,27,2,3,115,0,0,150,215,0,0,20,0,0,460,390
20100000000000,29,2,3,5,0,0,20,442,0,0,285,0,0,0,648
20100000000000,61,2,2,0,0,0,30,20,0,0,105,85,0,660,410
20100000000000,68,1,2,0,0,0,270,0,0,0,240,180,0,0,600
20100000000000,53,2,3,0,10,0,146,8,155,0,350,10,0,0,420
20100000000000,71,2,1,0,0,0,54,146,12,0,180,0,0,412,460
20100000000000,61,1,2,0,0,0,150,0,5,0,270,30,0,365,420
20100000000000,64,2,2,0,0,0,60,90,0,0,554,60,0,0,665
20100000000000,39,2,5,0,10,0,130,105,70,0,210,0,0,0,620
20100000000000,36,1,2,302,0,0,115,210,0,0,138,0,0,0,580
20100000000000,50,1,1,0,0,0,225,0,165,0,375,0,0,0,570
20100000000000,54,2,4,0,0,0,135,240,15,0,330,0,0,0,630
20100000000000,54,1,3,0,0,0,0,0,0,0,1050,0,0,0,230
20100000000000,57,1,4,0,0,0,20,45,0,0,225,0,0,530,450
20100000000000,37,1,3,0,0,0,45,75,50,0,735,0,0,0,405
20100000000000,32,1,2,100,0,0,65,390,108,0,243,0,0,0,510
20100000000000,53,1,1,0,0,0,0,0,0,0,300,0,0,480,600
20100000000000,57,2,2,0,0,0,120,120,0,0,530,0,0,0,660
20100000000000,75,2,2,0,0,0,50,170,5,0,235,0,0,0,870
20100000000000,38,1,3,50,0,0,90,140,30,0,270,170,0,0,425
20100000000000,53,1,3,0,0,0,10,105,80,0,717,0,0,0,420
20100000000000,58,2,3,0,0,0,70,30,0,0,200,0,0,530,450
20100000000000,78,2,3,0,0,0,30,0,75,0,520,0,0,0,505
20100000000000,22,2,4,0,0,210,0,65,120,0,525,0,0,0,455
20100000000000,60,2,2,0,0,0,60,30,30,225,255,0,0,0,610
20100000000000,37,2,2,160,0,0,190,40,195,0,268,0,0,0,510
20100000000000,43,1,2,30,0,0,15,0,0,0,340,0,0,435,510
20100000000000,53,1,2,0,0,0,125,0,120,0,750,0,0,0,330
20100000000000,39,1,2,0,0,0,60,0,0,0,440,90,0,150,610
20100000000000,27,1,2,0,125,0,20,226,0,0,149,0,0,0,810
20100000000000,73,2,3,0,10,0,105,265,0,0,435,0,0,0,480
20100000000000,30,2,3,0,0,180,0,45,0,0,15,0,0,780,240
20100000000000,38,2,2,0,10,0,90,120,0,0,360,0,0,0,690
20100000000000,35,2,3,185,0,165,60,130,0,0,294,0,0,0,540
20100000000000,65,2,2,0,0,0,20,180,90,0,460,0,0,0,660
20100000000000,35,2,3,0,0,0,50,152,5,60,425,30,0,0,573
20100000000000,76,2,3,0,0,0,110,240,35,0,360,0,0,0,375
20100000000000,50,1,4,0,0,0,60,70,0,0,470,0,0,0,750
20100000000000,52,1,3,30,150,0,75,45,15,0,90,240,0,0,643
20100000000000,37,2,4,0,0,0,50,55,0,0,135,90,0,440,600
20100000000000,25,2,2,0,0,0,20,10,0,0,440,0,0,0,715
20100000000000,29,2,2,137,440,0,75,70,0,0,102,0,0,0,488
20100000000000,68,2,5,0,0,0,50,215,0,0,430,0,0,0,620
20100000000000,58,2,3,0,125,0,135,80,60,0,250,0,0,0,600
20100000000000,38,2,2,0,0,0,90,100,120,10,320,0,0,60,530
20100000000000,52,2,5,0,0,0,30,71,60,0,588,0,0,0,598
20100000000000,40,2,1,0,0,0,75,15,0,0,585,0,0,0,720
20100000000000,71,1,3,0,0,0,45,10,105,0,665,0,0,0,510
20100000000000,50,2,3,0,7,0,72,60,15,0,373,0,0,329,480
20100000000000,39,2,4,144,0,0,25,180,145,0,195,0,0,0,510
20100000000000,62,2,2,0,170,0,45,65,50,0,353,0,60,0,390
20100000000000,33,1,2,0,0,0,120,390,0,0,330,0,0,0,560
20100000000000,33,2,3,55,0,230,0,355,0,0,420,0,0,0,300
20100000000000,43,1,3,0,0,0,10,0,0,0,85,0,250,485,505
20100000000000,44,1,2,0,0,0,45,50,0,0,195,0,0,471,525
20100000000000,23,1,2,0,67,0,0,35,22,0,492,120,0,0,534
20100000000000,57,1,5,0,0,0,55,2,4,0,245,0,0,490,450
20100000000000,49,1,4,0,0,0,90,0,0,0,180,0,0,505,600
20100000000000,66,2,3,0,60,0,80,0,0,0,595,0,0,0,480
20100000000000,51,1,4,0,0,0,30,240,240,0,420,0,0,0,415
20100000000000,67,1,2,0,0,0,180,540,0,0,210,90,0,0,420
20100000000000,44,2,2,0,0,0,0,480,70,0,280,0,0,0,540
20100000000000,46,2,NA,0,5,0,30,0,80,0,0,0,0,0,1220
20100000000000,32,1,3,75,0,0,90,250,90,0,410,0,0,0,450
20100000000000,72,1,4,0,120,0,30,375,0,0,305,0,0,0,600
20100000000000,40,1,1,0,0,0,65,0,0,0,210,0,0,600,470
20100000000000,77,2,1,0,150,0,45,328,120,15,148,0,0,0,485
20100000000000,80,2,3,0,0,0,15,30,0,0,735,0,0,0,570
20100000000000,50,1,3,175,5,0,10,10,50,0,170,0,0,465,360
20100000000000,62,2,1,0,0,0,30,117,120,0,85,0,25,282,435
20100000000000,21,1,1,0,0,0,60,60,0,0,705,0,0,0,595
20100000000000,59,1,2,0,0,0,70,32,150,0,630,0,0,0,448
20100000000000,30,1,2,0,1,0,120,0,15,120,100,0,0,390,409
20100000000000,63,2,3,0,0,0,45,0,65,0,195,0,320,0,664
20100000000000,56,2,5,0,0,0,25,35,0,0,615,0,0,550,135
20100000000000,68,1,2,0,0,0,45,248,0,0,510,0,0,0,582
20100000000000,38,2,3,0,1,0,65,56,4,0,428,0,0,60,616
20100000000000,43,2,2,0,0,0,0,345,0,0,0,0,0,470,355
20100000000000,64,2,3,0,0,0,195,165,100,0,235,0,0,0,660
20100000000000,52,1,3,0,0,0,55,595,0,0,240,0,0,0,530
20100000000000,47,2,3,0,0,0,130,100,0,0,650,0,0,0,540
20100000000000,52,1,1,0,4,0,55,101,177,0,106,60,0,180,525
20100000000000,56,2,1,0,0,0,20,105,60,0,565,0,0,0,630
20100000000000,15,2,2,0,0,120,75,90,0,0,220,40,155,0,650
20100000000000,80,2,4,0,0,0,45,90,0,0,1005,0,0,0,270
20100000000000,39,1,3,135,0,0,105,110,45,0,15,55,0,343,577
20100000000000,36,1,2,10,0,0,40,140,0,0,610,0,0,0,600
20100000000000,41,2,2,260,0,0,45,370,0,0,235,0,0,0,270
20100000000000,85,2,3,0,0,0,50,77,30,15,405,0,0,0,540
20100000000000,16,2,1,2,0,329,85,15,10,0,218,135,0,0,449
20100000000000,49,2,3,0,0,0,20,40,0,0,230,0,0,473,630
20100000000000,25,2,2,82,0,0,123,9,0,0,295,0,0,0,821
20100000000000,34,1,3,0,0,0,80,20,0,180,390,0,0,0,715
20100000000000,50,2,1,0,42,0,210,230,121,0,180,0,0,0,498
20100000000000,45,2,2,0,115,0,85,54,15,0,315,0,0,195,480
20100000000000,43,1,2,0,0,0,30,15,0,0,500,180,0,25,560
20100000000000,66,2,1,0,0,0,75,50,365,0,5,0,0,390,261
20100000000000,29,2,2,0,0,0,120,50,0,0,60,0,0,521,482
20100000000000,20,2,3,0,0,75,30,0,145,0,455,0,0,0,465
20100000000000,29,2,2,490,0,0,70,60,0,0,240,0,0,0,574
20100000000000,56,1,1,0,0,0,55,135,0,0,770,0,0,0,480
20100000000000,35,1,3,0,0,0,45,0,30,0,540,0,0,0,520
20100000000000,46,2,2,0,0,0,15,0,0,0,90,285,0,0,569
20100000000000,51,2,5,0,0,0,20,345,0,200,434,0,0,0,255
20100000000000,15,2,1,80,0,0,60,130,0,0,450,0,0,0,630
20100000000000,24,1,1,0,0,225,100,45,190,0,435,0,0,0,300
20100000000000,57,1,1,10,0,0,90,255,120,0,125,0,0,120,570
20100000000000,70,1,3,0,0,0,35,120,70,0,525,0,0,0,660
20100000000000,80,1,5,0,0,0,15,10,0,0,315,0,0,0,1100
20100000000000,28,2,3,0,0,0,25,20,0,0,334,0,0,360,555
20100000000000,49,2,1,0,0,0,0,0,0,420,0,0,0,0,840
20100000000000,45,1,2,30,0,0,50,0,220,0,105,0,0,0,765
20100000000000,85,2,3,0,0,0,90,90,0,60,600,0,0,0,510
20100000000000,57,2,3,0,180,0,80,30,0,0,240,0,0,0,850
20100000000000,70,1,2,0,0,0,80,45,0,0,765,30,0,0,500
20100000000000,33,1,3,365,0,0,120,270,0,0,205,0,0,0,450
20100000000000,23,1,2,0,0,0,50,20,0,0,700,0,0,0,570
20100000000000,63,2,1,0,0,0,40,83,165,150,262,0,25,75,540
20100000000000,51,1,1,0,0,0,90,152,105,0,238,0,0,0,690
20100000000000,28,2,3,0,0,0,75,210,0,60,255,0,0,0,750
20100000000000,71,2,1,1,0,0,63,172,73,0,157,15,0,0,533
20100000000000,70,2,5,0,0,0,30,0,0,0,780,0,0,0,410
20100000000000,34,1,1,310,0,0,30,0,0,0,60,0,230,0,710
20100000000000,45,2,1,0,0,0,213,240,0,0,255,0,0,0,618
20100000000000,62,2,3,0,0,0,75,105,0,0,626,0,0,0,575
20100000000000,62,2,2,0,45,0,85,150,15,135,320,0,75,0,525
20100000000000,16,2,2,0,0,40,100,0,0,0,128,0,0,478,600
20100000000000,28,1,2,0,0,0,80,60,17,0,593,0,0,0,455
20100000000000,23,2,2,105,0,143,60,85,25,0,0,0,0,0,570
20100000000000,35,1,1,0,0,0,75,180,0,0,405,0,0,0,780
20100000000000,64,2,3,25,0,0,60,30,10,0,614,0,0,0,660
20100000000000,15,2,3,0,0,285,120,0,0,0,285,0,0,0,620
20100000000000,61,2,2,0,60,0,120,455,0,0,210,0,0,60,435
20100000000000,46,2,2,0,0,0,105,265,200,0,165,0,0,0,615
20100000000000,80,1,4,0,0,0,30,0,15,0,570,0,0,0,780
20100000000000,55,1,2,0,60,0,75,455,210,0,60,0,0,0,480
20100000000000,71,2,3,22,0,0,45,130,0,90,418,0,0,0,580
20100000000000,62,2,2,0,0,0,30,110,0,0,600,0,0,0,640
20100000000000,48,1,4,0,4,0,0,90,0,0,30,0,0,630,502
20100000000000,55,2,1,15,0,0,111,85,0,204,275,0,0,0,622
20100000000000,32,1,3,0,0,30,105,50,195,0,230,0,3,0,627
20100000000000,60,2,2,0,0,0,40,310,0,0,285,0,0,385,210
20100000000000,70,2,3,0,0,0,50,285,90,0,313,0,0,0,450
20100000000000,50,2,2,0,0,0,120,40,30,90,410,0,0,0,600
20100000000000,72,2,3,0,0,0,40,100,0,0,375,0,0,380,460
20100000000000,55,2,3,0,0,0,45,105,120,0,345,0,0,0,645
20100000000000,50,2,3,0,0,0,60,25,0,265,250,0,45,0,665
20100000000000,53,1,4,0,0,0,30,30,0,0,600,0,0,0,780
20100000000000,85,1,4,0,0,0,60,120,0,60,450,0,0,0,690
20100000000000,16,1,3,0,0,60,50,0,0,0,450,30,0,0,600
20100000000000,75,2,1,0,0,0,90,90,0,0,390,90,0,0,660
